id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
JJSYJWJ024,蒋介石研究五集,006.蒋介石笔下的孙铭九.txt,006.蒋介石笔下的孙铭九,危急反应比事后姿态可信,本章最有力处在于比较危急现场的动作和事后文字的姿态。人生里要识人，看他在失控时如何说话、求助、退缩和应对；危急反应常比事后包装更接近本性，细节比口号可靠。,识人;危机;本性
JJSYJWJ025,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,不要把代价藏在胜利叙事里,黄河决堤被宣传成阻敌胜利，李敖却追问被淹土地和人民的代价。人生里任何成就叙事都要问一句谁付了代价；只谈效果不谈牺牲，是对判断力的偷工减料，也会让所谓胜利变得空心。,代价;胜利;判断
JJSYJWJ026,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,准备不足不能让人民补课,本章质疑多年准备不足，最后却用仓促决堤换取所谓准备时间。人生里领导者不能把自己的迟钝和无能转嫁给下属或无辜者；真正的准备要在平时完成，不能靠灾难来补课。,准备;领导;责任
JJSYJWJ027,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,轻描淡写是第二次伤害,《秘录》以几句“民众生活难免受到影响”带过灾情，李敖转而列出难民与孤儿的剖面。人生里讲别人的苦难，不能用轻飘飘的词把痛苦抹平；语言越轻，越可能形成第二次伤害。,苦难;语言;同理
JJSYJWJ028,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,见不得人的决策最爱甩锅,黄河决堤曾被说成日本飞机、大炮或大雨造成，正因真实责任见不得人。人生里一个决策若必须不断换说法，往往说明责任人心里有数；说法越多，越该追原始文件。,甩锅;责任;文件
JJSYJWJ029,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,无损神话要用现场检验,魏汝霖说决堤几乎无人畜损失，李敖以灾区面积、难民和饥荒反驳。人生里遇到“大家都无怨言”“几乎没损失”的说法，要回到现场和数字；太干净的叙事，常是不肯看见血泥。,现场;数字;查证
JJSYJWJ030,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,乱来的非常手段别叫从容,决堤计划先在赵口屡次失败，再转花园口仓促完成，远非从容布局。人生里非常手段不是不能用，但若连执行、预案和后果都混乱，就不要把它包装成高明战略。,非常手段;执行;战略
JJSYJWJ031,蒋介石研究五集,007.蒋介石放水成性.txt,007.蒋介石放水成性,用灾害解决问题会反噬自己,本章以黄河决堤收束到水能亡国，指出不把人民当人终会反噬政权。人生里用伤害无辜来解决眼前问题，短期也许有效，长期却会腐蚀自己的根基，受害者记得比决策者更久。,因果;人民;反噬
JJSYJWJ032,蒋介石研究五集,008.《蒋总统传》信口开河.txt,008.《蒋总统传》信口开河,坏招会被对手学走,本章说蒋介石掘堤后，日军后来也用掘堤水淹中国人民。人生里不要以为恶劣手段只会服务自己；一旦开了先例，对手也会学会，而且受害的常是最无力的人，坏先例不会只停在自己手里。,手段;先例;后果
JJSYJWJ033,蒋介石研究五集,009.不平等条约是蒋介石废除的吗？.txt,009.不平等条约是蒋介石废除的吗？,重大成就要查未解尾巴,本章从九龙问题追问所谓完全废除不平等条约。人生里听到“彻底解决”“完全成功”时，要专门查剩下的尾巴；真正的成就经得起遗漏项检查，尾巴往往最能说明成色。,成就;遗漏;核实
JJSYJWJ034,蒋介石研究五集,009.不平等条约是蒋介石废除的吗？.txt,009.不平等条约是蒋介石废除的吗？,宣布不等于完成,国民党把1942年宣布与1943年签约混在一起，制造完成感。人生里很多事从宣布到落实还有距离；不要把口头表态、新闻发布和实际结果混为一谈，完成要看文件和执行。,落实;宣传;时间
JJSYJWJ035,蒋介石研究五集,009.不平等条约是蒋介石废除的吗？.txt,009.不平等条约是蒋介石废除的吗？,被骂的人也可能留下资产,本章说被国民党骂作军阀的人，反而在废约、收回租界和外交上留下基础。人生里不要按标签判断贡献；一个名声不好的人，也可能在具体事务上做成有价值的事，标签之外仍要逐项核实。,标签;贡献;公正
JJSYJWJ036,蒋介石研究五集,009.不平等条约是蒋介石废除的吗？.txt,009.不平等条约是蒋介石废除的吗？,政治要给专业留下位置,李敖指出军阀时代能让职业外交家办外交，所以弱国外交并不逊色。人生里处理复杂事务，真正的度量不在口号，而在能不能让专业者占住位置；权力太爱亲自下场，常会把前人积累的基础糟蹋掉。,专业;用人;治理
JJSYJWJ037,蒋介石研究五集,009.不平等条约是蒋介石废除的吗？.txt,009.不平等条约是蒋介石废除的吗？,自我贴金会遮住新错误,本章指出一边吹嘘废约，一边又签出新的不平等条约。人生里最危险的自夸，是让人以为过去功劳可以抵消现在错误；越会贴金，越要查他有没有同时在失血。,自夸;错误;清醒
JJSYJWJ038,蒋介石研究五集,010.蒋介石卖国冠军.txt,010.蒋介石卖国冠军,比较数字能拆宏大自夸,来信用土地面积和条约时间对照，拆解国民党关于失土与废约的自夸。人生里遇到宏大叙事，不妨拿数字、面积、时间和结果来比；抽象口号怕具体账本，把账摊开，口号就会缩水。,数字;比较;事实
JJSYJWJ039,蒋介石研究五集,010.蒋介石卖国冠军.txt,010.蒋介石卖国冠军,小胜不能遮住大失,文中说红毛城收回只是少数漂亮安打，遮不住外蒙等重大失土。人生里不能用一个小胜利抵押一连串大失败；真正的复盘，要看总体损益，而不是挑一个亮点自我安慰。,复盘;损益;清醒
JJSYJWJ040,蒋介石研究五集,011.蒋介石的“蒙古症”.txt,011.蒋介石的“蒙古症”,被背叛后还守约是软弱,本章质疑苏联屡次违约，国民党却多年恪守条约义务。人生里守信是美德，但对方已持续毁约时，继续单方面守约就不是高尚，而是缺乏止损能力，止损也是守信的一部分。,守信;止损;关系
JJSYJWJ041,蒋介石研究五集,011.蒋介石的“蒙古症”.txt,011.蒋介石的“蒙古症”,盟友压力下退让仍是选择,外蒙古入会时，国民党以美国压力为由避免否决，李敖仍追究其决策。人生里被环境推着走，不代表自己没有责任；你可以说明压力，但不能把选择完全推给压力，压力解释不了全部责任。,选择;压力;责任
JJSYJWJ042,蒋介石研究五集,012.蒋介石与日本降将.txt,012.蒋介石与日本降将,交情不能洗掉责任,何应钦与冈村宁次的旧交和战后往来，不能改变冈村侵略中国的历史责任。人生里私交再好，也不能替事实改判；一旦交情高过原则，判断就会向熟人倾斜，原则要能挡住熟人压力。,原则;交情;责任
JJSYJWJ043,蒋介石研究五集,012.蒋介石与日本降将.txt,012.蒋介石与日本降将,只看任期会漏掉策划责任,冈村宁次被判无罪的理由之一，是许多暴行发生在其任期前，李敖却追溯其早年策划侵华。人生里追责不能只看最后职位和任期，还要看计划、推动和支持链条。,追责;任期;策划
JJSYJWJ044,蒋介石研究五集,012.蒋介石与日本降将.txt,012.蒋介石与日本降将,有罪可赎反证不能无罪,邵毓麟说冈村宁次以执行降书赎罪，李敖指出既然可赎，便反证有罪。人生里听到有人用后来表现抵消过错，要分清赎罪和无罪；补救可以减轻评价，却不能抹掉事实。,过错;赎罪;逻辑
JJSYJWJ045,蒋介石研究五集,012.蒋介石与日本降将.txt,012.蒋介石与日本降将,同一标准不能因人改判,前任派遣军总司令畑俊六被判无期，后任冈村宁次却在南京无罪，标准反差刺眼。人生里判断公正，最怕同事同责却因关系不同而结果不同；标准一换人就变，公正就已经失守。,公正;标准;关系
JJSYJWJ046,蒋介石研究五集,012.蒋介石与日本降将.txt,012.蒋介石与日本降将,以德报怨不能拿民众利益做人情,何应钦为遣返日侨调配大量船运，却影响自己军民接济，李敖痛斥这种顺水人情。人生里宽恕和体面不能让无辜者买单；拿别人的苦难送人情，不叫宽大，叫失职。,宽恕;民众;失职
JJSYJWJ047,蒋介石研究五集,012.蒋介石与日本降将.txt,012.蒋介石与日本降将,对外宽大对内苛刻是价值倒置,本章对比国民党对日本降将的周到和对本国异己的严厉。人生里一个人或组织若对外人无限宽容、对自己人残酷刻薄，就不是胸襟大，而是价值次序出了问题。,价值;内外;原则
JJSYJWJ048,蒋介石研究五集,013.蒋介石与自己降将.txt,013.蒋介石与自己降将,失败规模要用清单照明,李敖说要列出被俘降将清单，拆掉少数殉难样板的神话。人生里复盘失败，清单比口号重要；一项项列出真实状况，才知道问题规模，而不是靠几个样板遮羞，清单会让遮羞布变薄。,复盘;清单;失败
JJSYJWJ049,蒋介石研究五集,014.蒋介石与康将军之衣.txt,014.蒋介石与康将军之衣,神秘光环会遮住暴力实质,本章从罗才荣追忆康泽和蓝衣社的神秘感，转入别动队任意搜查、刑讯和枪毙。人生里不要被组织的神秘、纪律和同志感迷住；真正要看的是它怎样对待权力和人。,组织;权力;清醒
JJSYJWJ050,蒋介石研究五集,014.蒋介石与康将军之衣.txt,014.蒋介石与康将军之衣,领袖命令不能替代专业判断,康泽去襄阳任军事职务时，面对不适合的意见，只说这是领袖命令。人生里接受任务，不能把上级命令当成能力证明；位置不合适、专业不相称，服从也会把人推向败局。,服从;专业;任务
JJSYJWJ051,蒋介石研究五集,014.蒋介石与康将军之衣.txt,014.蒋介石与康将军之衣,不屈也要看后续事实,李敖质疑康泽被俘不屈的宣传，转而看其特赦、参观、穿新衣等后续事实。人生里判断一个人的气节，不要只听苦难叙述，也要看他后来的选择和行为是否相合。,气节;事实;识人
JJSYJWJ052,蒋介石研究五集,015.蒋介石与康将军之洞.txt,015.蒋介石与康将军之洞,局势败坏时暗道只是小聪明,康泽虽有地道可藏，仍难逃被俘，李敖讽刺没有三窟却有一洞。人生里细部退路当然有用，但若整体局势和判断已经崩坏，再巧的暗道也只是拖延结局；局势错了，暗门救不了全局。,退路;战略;局势
JJSYJWJ053,蒋介石研究五集,016.蒋介石与“雷案”.txt,016.蒋介石与“雷案”,钳制言论的文件本身就是证据,李敖读《时与潮》查禁文件，发现罪状竟包括批评政府钳制言论，文件本身正证明钳制存在。人生里权力有时会把证据亲手递出来；越荒谬的处罚理由，越能暴露处罚者的真面目。,言论;证据;权力
JJSYJWJ054,蒋介石研究五集,016.蒋介石与“雷案”.txt,016.蒋介石与“雷案”,反对也要估量时机和力量,齐世英回忆新党筹备时主张暂缓，认为台湾政界人士尚不足与国民党斗。人生里有正当目标，也要评估时机、组织和承受力；勇气若没有条件支撑，容易变成孤注。,时机;力量;政治
JJSYJWJ055,蒋介石研究五集,016.蒋介石与“雷案”.txt,016.蒋介石与“雷案”,程序被压缩就会伤到实质,胡适指出律师查卷时间极短、开庭仓促、重案很快终结，这样的审判让人抬不起头。人生里越重大的决定，越不能用仓促程序包装；速度若压倒查证和辩护，结果就会带着原罪。,审判;程序;可信度
JJSYJWJ056,蒋介石研究五集,016.蒋介石与“雷案”.txt,016.蒋介石与“雷案”,只劝不抗有其局限,李敖重读胡适日记，感到胡适苦口婆心却救不了雷震，甚至回来本身就错了。人生里有地位的人若只在体制内规劝，而不愿付出更强姿态，善意可能停在礼貌层面，难以改变被内定的结局。,抗争;局限;选择
