id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
SLXY011,《世论新语》,014.“真心讨回历史公道”？.txt,“真心讨回历史公道”？,"首座二二八纪念碑，决定8月19日在嘉义市举行落成典礼。核准立碑的嘉义市长张博雅表示对历史有了“一点点”的交代。纪念碑筹建委员会负责人陈永兴医师也表示“虽然是迟来的正义，台湾社会终于能够第一次面对二二八，纪念当时牺牲的先祖先贤”。同时民进党也推出了《二二八和平纪念歌》，歌词中强调“二二八、二二八，受难血成河，公义和平化干戈，真心讨回历史公道”。
我是赞成讨回历史公道的，并且几十年来以此为本行，成绩在任何人之上。在纪念碑一事上，我总觉得立碑的男女们，如果“真心讨回历史公道”，似乎不该忘了也该给高山族立个碑。“先祖先贤”为了占领台湾，曾使高山族“受难血成河”。如果“讨回历史公道”是“真心”的话，这“‘一点点’的交代”，也是“迟来”而该来的正义吧？",讨公道不能只讨自己人的公道,文中提醒人追索历史正义时，不可只看自己阵营的伤口。真正的公道有一种不舒服的要求：它会逼你看见自己人曾经亏欠过谁，也会要求你替不属于自己的人留下位置；只替同类喊冤，公道就会缩成私情。,公道;历史记忆;超越阵营
SLXY012,《世论新语》,015.忘了我们是谁.txt,忘了我们是谁,"十几年前，我在国民党黑牢中写了一首《忘了我是谁》，后来由许瀚君作曲、王海玲演唱，成为一代名歌，而《忘了我是谁》五个字，更在报章书刊之中，引而成词。且有“丑陋的中国人”剽窃以为书名，改为《忘了他是谁》者，可见忘我并发症之一斑。
8月19日，看到报上有我的朋友陈水扁一文，其中指摘“《忘了我是谁》的山地政策”，最后说：原住民“必须在美丽岛继续沦为苦力与娼妓，才能讨生活，岂不是执政当局与台湾人民共同的奇耻大辱”？这话没把欺负高山族的事，全记在外省人的账上，是很公允的。
事实上，外省人欺负高山族，不过四十年；台湾人欺负高山族，却长达四百年。说“忘了我是谁”，是不够的，该是“忘了我们是谁”才成。在高山族面前，我们都是两手有血的动物、都是外来的侵略者。我们别忘了！",弱者面前最能验出自己的正义,李敖谈到原住民处境时，把被压迫者也拉进视野。一个人或一个群体若只记得自己受过苦，却看不见自己对更弱者的亏欠，正义感就还没有成熟；真正的觉醒，是在有机会占便宜时也愿意承认别人被亏待。,弱者;正义;自我反省
SLXY013,《世论新语》,016.做戏无法，出个动词.txt,做戏无法，出个动词,"中国俗话说：“做戏无法，出个菩萨。”意思是说，戏台上演戏，演不下去，抬出个菩萨来解围。搞政治本是演戏，演不下去，抬菩萨的旧式方法太累人了，聪明人就想出：何不改个词儿呢？词儿一改，许多问题，岂不就迎词而解了么？
例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！",改名词不等于改现实,李敖对政治名词的包装保持怀疑，指出换一个好听说法并不会让问题消失。人生中许多改革也败在这里：把失败改叫转型，把管制改叫服务，把退让改叫务实；语言可以帮助理解，但不能替现实动手术。,名实;语言;改革
SLXY014,《世论新语》,017.余纪忠变造照片.txt,余纪忠变造照片,"8月20日《中国时报》第六版头条登出《邓小平最黯淡的八十五岁生日》专文，并刊出所谓“本报资料照片”的照片，上标“邓小平的三个时期”。并指出：“左图为抗日战争时期，右起为邓小平、徐海东、聂荣臻”云云。
事实上，这张照片根本不是“抗日战争时期”照的，而是1935年遵义会议后照的。它是红一方面军与红十五军团的部分领导人合影，一共八个人。前排左起是王首道、杨尚昆、聂荣臻、徐海东；后排左起是罗瑞卿、程子华、陈光、邓小平。余纪忠的报纸，却把左起的王首道、杨尚昆、罗瑞卿三人剪去，又把聂荣臻、徐海东背后的程子华、陈光二人修版给修掉，又把聂荣臻全身向右移，靠近徐海东、邓小平，可谓莫名其妙之至。莫非余纪忠要参加中共的权力斗争，不然这样动手脚干吗啊？",顺手骂人以前先查常识,文中多次抓出史实、地理、制度上的错误，提醒人愤怒不能免除查证义务。越是想批评别人，越要先把基础事实弄准；因为错误的批评不但伤不到对象，反而暴露自己的轻率，让正当立场也跟着失分。,查证;批评;常识
SLXY015,《世论新语》,018.施启扬未收红包？.txt,施启扬未收红包？,"第一高尔夫球场弊案，又出了案外案。调查局抓人去问，被问急了，透露本案有大员关说，而大员者，不是别人，竟是调查局的顶头上司——法务部长萧天赞！吓得调查局的国特们，赶紧删除笔录与录音带，以开脱上司。虽然如此，消息还是漏了出来。
“行政院副院长”施启扬，以萧天赞老同学身份，出来护航，理由竟是萧天赞不会打高尔夫球，应该不会介入高尔夫球场弊案云云！
1969年1月26日，施启扬曾收当时价值新台币两千八百元的《社会科学国际百科全书》（The International Encyclopedia of the Social Sciences），作为红包。但我这老同学，却可说施启扬是不喜欢看百科全书的，是不是这样就可有计可施，说这位老朋友不贪污了呢？",别用被盯上来证明一个人有罪,李敖反对“为什么偏偏找你”式推理，因为这类推理先假定权力正确，再把被害处境当罪证。人生里判断他人，也要警惕这种偷懒逻辑；一个人被攻击、被检查、被传闻围住，并不自动说明他该受这一切。,逻辑;证据;公平
SLXY016,《世论新语》,021.公布财产不够，报出来源才算.txt,公布财产不够，报出来源才算,"林正杰推出“绿色拍档”连线，登报公布财产，大标题是《穷人的最后一次选举？》俨然以穷人出场也。但是，看到他们财产中，左一个六百四五十万的房产，右一个四百万的存款，外加公司股票十万股之类，顿悟他们其实也不穷。当然，比起有五幢房屋的穷公务员武炳炎来，也许有以自愧。
当年林正杰透过周渝介绍，到医院来向李敖“朝圣”的时候，骑的是五十CC破机车，李敖几十万稿费不拿，助他办起《前进》周刊后，他才开始“发”。郑南榕说：“林正杰办了杂志，借原先义勇相助的好汉推波助澜……又购屋置产，又买了汽车。”事实确是如此。后来做了市议员，自然更拉风了。如今他号召“‘绿色拍档’要给选民来一次净化、透明的选举”云云，谁曰不宜？不过还是由他们先报出现有这些财产的来源，再清高吧！",公布财产还要说明来源,财产透明不只在于把数字摊出来，还要解释数字从何而来、是否合乎身份和收入。做人做事同样如此，交代结果容易，交代来路才难；真正经得起看的清白，不怕别人沿着来源一路问下去。,财产;透明;来源意识
SLXY017,《世论新语》,022.别再教猴子爬树了！.txt,别再教猴子爬树了！,"8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
按照“中华民国宪法”，“总统”本是没有行政实权的。由于蒋氏父子的越界，“总统”的行政实权，竟然越宪法而上之，这本是一种不幸的现象。如今李登辉上台，有奴性惯性的人，竟不知削“总统”之滥权，反倒趋炎附势，一再杠上开花，以成就李登辉走蒋氏第三之路，这是要不得的开倒车的愚行。《诗经》上说：“毋教猱升木，如涂涂附。”（别再教猴子爬树了，那就像涂泥巴在泥土之上。）林孟贵之流，可以醒醒了。",要求别人守规矩时自己也要守规矩,李敖批评一边喊回归宪法、一边又要求总统越权的矛盾。人生中的原则最怕只拿来约束别人；若规则对你有利时才神圣、对你不便时就弹性，它就不再是原则，而只是换了名字的私心。,规则;一致性;原则
SLXY018,《世论新语》,023.没有水平的台湾土蛋.txt,没有水平的台湾土蛋,"8月21日，各报登出所谓“台湾学生自治联合会”的大幅广告，标题《正告违反时代潮流的“下三流”》，广告全文是攻击民进党中新潮流系的。
这个所谓“台湾学生自治联合会”，来得蹊跷，事实上，明眼人一看就知道是所谓民俗艺人吴乐天干的事。吴乐天是没有水平的台湾土蛋，长得一副讨厌相，这种人能够出人头地并由李焕约见，十足证明了台湾“朝野”是多么没有文化！不过，吴乐天以“下三流”之姿，力争上游，倒是真的，只是那副德行不足以副之耳！
在力争上游的过程中，吴乐天也偶有“何其太雅”之言，歪打正着，未可以其人而废其言。例如在大幅广告中，他指出新潮流系本遭到“来自国民党的镇压与迫害”，但是，这个系“在反迫害的行动中，不知不觉的又染上迫害他人的习性”。这倒是真话，只是真话由他嘴里吐出来，象牙也不真了。",坏人嘴里也可能有真话,文中强调不能因人废言。成熟的判断不是把人先分成好坏两堆，然后决定谁的话可听，而是把具体说法拿出来验；真话不会因为出自讨厌的人而变假，假话也不会因为出自喜欢的人而变真。,不因人废言;判断;事实
SLXY019,《世论新语》,024.“与子偕老”与“与子偕小”.txt,“与子偕老”与“与子偕小”,"我不到十四岁就到台湾，如今四十年了。四十年间，与国民党一路纠缠，一天也没离开过。四十年下来，我最强烈的感觉，有两个：一个是“与子偕老”；一个是“与子偕小”。前者指的是时间，是敌人与我的关系；后者指的是空间，是世界与我的关系。
国民党不是最能开路的政党，但却是最能拦路的政党，它能拦得你无所作为，和它一起老去。“与子偕老”之下，你发现你的一生，正如艾略特（T. S. Eliot）所说的，开始便是结束（In my beginning is my end）；你和你的敌人一起老了。
另一方面，四十年来，你受的罪，世无其匹；你坐的牢，古今罕见，你的苦心焦思、你的辛勤努力，都不比任何同类的人少，可是，因为台湾太小，你的一切，都埋没了，或不成比例的浪费了，你与台湾，都小得不被人重视，“与子偕小”之下，你发现你的一生，正是世界的化外之民，世界没把你看在眼里，你被小人国吃掉了。",别让小地方把心胸一起变小,李敖感叹人被小环境和小对手耗住之后，容易把人生比例也缩小。人在狭窄处境中更要保留大尺度，不然斗久了就会只会计较眼前恩怨；真正的自保，是不让环境替你规定灵魂大小。,格局;环境;自我保持
SLXY020,《世论新语》,026.古典新义.txt,古典新义,"英国首相曾戏言，如果首相弄错了英文文法，则文法当随之而改；我常戏言大师李敖有意歪解了的中文古义，古义当随之更新。
例如中文中“慎终追远，民德归厚矣”的话，古义的解释是：慎终是丧尽其哀、追远是祭尽其敬，但我却觉得，这话用在政治上，反倒更活络。一位先知先觉的政治先行者，他为理想“打拼”，造次必于是、颠沛必于是、坐牢必于是、亡命必于是，身受其惠的地区人民，理应感怀他才是，又有什么资格、什么脸面、什么心肠，对他指手画脚呢？
对这种先知先觉的政治先行者，能够感怀得始终如一，而不凶终隙末，是谓“慎终”；能够感怀得追随怀远、而不忘恩负义，是谓“追远”。这样子有感情、有味道，才叫“民德归厚”。否则的话，只能显出这个地区人民的无情无义而已，德薄之下，又何所归？",感恩不要等到人死势去才表演,文中对迟来的怀念和表态很不耐烦，因为真正的情义应当在对方还需要时出现。人生里许多漂亮纪念都输给一个及时动作；雪中一把力，胜过日后万字追思。,感恩;及时;情义
SLXY021,《世论新语》,028.吴俊才老天真.txt,吴俊才老天真,"国民党中央考纪会主任委员吴俊才先生是我的老师，三十年前，在台大历史系，他教我“近代印度史”。那时我们都还年轻，气氛融洽，天真而不老。如今三十年下来，我饱更忧患，变得老谋深算，老而不复天真；但吴老师却还老而天真，我真一则以喜，一则以惧。
喜的是吴老师“大人者，不失其赤子之心”；惧的是这样子老天真，真不知是退步还是进步。8月21日，吴老师在党务报告时，批评国民党只重选举胜利，将选贤与能的理想置诸脑后，导致候选人为争取选票不择手段，甚至退党烧证，他对这种无党纪、缺党德的行为，倍加谴责。不过，依我看来，国民党从革命党沦为选票党，何尝不是一种进步？革命革得几十年下来，选票尚且不保，足见群相革命无效，反不如朋比为奸来得实惠。吴老师不识时务如此，非老天真而何？",理想一变成上班时间就危险了,李敖讽刺组织从理想变成办公室作息，提醒人警惕信念被职位化。真正的理想不能只在上班时间存在，也不能只在有预算、有名片、有舞台时存在；一旦下班就无信仰，所谓事业多半只是饭碗。,理想;组织;职业化风险
SLXY022,《世论新语》,030.蔡富翁成功探秘.txt,蔡富翁成功探秘,"根据最新一期的《财星》双周刊统计，台湾的蔡万霖首度晋入全球十大富翁排行榜。
我和蔡万霖交过一次手。二十五年前，我置了蔡万霖盖的国泰信义公寓，三十坪、四楼、六万元进门、余六万元分期付款。不料房子盖得不老实，偷工减两，面积也不足，我单枪匹马，跑到国泰建设公司去理论。蔡万霖出来，很傲慢的向我威胁说：“李先生，你知道我们蔡家兄弟是什么出身的？”我说：“你们是流氓出身的。”他听了我这种单刀直入的口气，吓了一跳。我接着说：“蔡先生，你知道我李某人是什么出身的？告诉你，我也是流氓出身的。不过我会写字，你不会，要不要打官司、上报纸，你看着办吧！”
蔡万霖不愧是聪明的土蛋，他识时务，立刻屈服了，赔钱谢罪了事。他之有今天，富而好“李”而不好讼，自是原因之一。回忆起来，不禁失笑。",文件和文字能变成谈判力量,书中多处显示，信件、记录、公开文字可以让弱者不只凭口头喊冤。人生中遇到冲突，能把事实写清、时间排好、证据留下，就是一种力量；会记录的人，常比只会生气的人更能保住主动权。,证据;记录;谈判
SLXY023,《世论新语》,031.殷海光死不瞑目.txt,殷海光死不瞑目,"8月24日下午，殷海光先生的夫人夏君璐女士来我家，带了一瓶洋酒来看我，她不知我戒酒已十多年了，我们二十多年不见了，一切的了解，基本上，还是二十年前的。
夏君璐女士是我的师母，她远道来访，不忘当年为救她丈夫而差点退票一位异端与义人，这是她的美德；她来看我以前，也去看了胡虚一先生，送了胡先生礼物和金钱。胡先生受她丈夫之累，陷身国民党黑狱七年，瞎了一只眼睛。
殷师母是应自立报系举办所谓“纪念殷海光先生逝世二十周年学术研讨会”而自美返台的。我笑着向她说：“这年头儿真变了！雷震死后十年，忽然冒出了许多雷震的知己，跑出来作雷震秀；殷老师死后二十年，忽然钻出了许多殷海光的朋友和学生，跑出来作殷海光秀——殷海光死后的朋友和学生，比他生前多，你说怪不怪？”殷师母听了，为之苦笑。",患难时伸手才是真交情,李敖把事后的热闹认亲和早年的实际援手区分得很清楚。判断朋友，不看他在你成名、得势或死后怎样靠近，而看你孤立、危险、没用时他是否还愿意出现；友情最怕锦上添花冒充雪中送炭。,友情;患难;识人
SLXY024,《世论新语》,032.可真殷鉴不远呢！.txt,可真殷鉴不远呢！,"我并不反对纪念殷海光，但我反对利用他来纪念他。殷海光死后周年之日，我曾有信给殷师母，提到头一年我写给她的密件。我说：“在那封信中我又忧虑海光先生死后恐被利用，结果都不出我所料。海光先生死后，‘党化’者有之（如去年9月17号国民党的The China News。说他“He wrote editorials for the Central Daily News for a while in Nanking.”但却只字不提他在《自由中国》的壮烈举动！），‘国化’者有之（如把他描写成固有文化的回头浪子！），‘神化’者亦有之（如把他收归上帝名下，做信教者的死证），其他歪曲他、窄化他的，更属不少。”
如今，二十年过去了，由于国民党的强弩之末，由于殷师母的一元复始，殷海光已不再被禁锢，已从封闭中解放出来。但是，各种利用他的秀局，却方兴未艾。连吴丰山、张忠栋、杨国枢、胡佛、李鸿禧、何怀硕、郑钦仁等跟殷海光毫不相干的胆小鬼都敢抛头露面了，士林怪态，可真殷鉴不远呢！",死后抢做知己不是纪念,一些人在人物死后才急着表演亲近，反而暴露了生前的缺席。纪念别人不是抢占关系，而是守住事实、还原处境、承认真正付出的人；把死者变成自己的履历装饰，是对死者的二次利用。,纪念;真情;反利用
