id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
ZGXY011,中国性研究,007.记“阴茎异常勃起”.txt,记“阴茎异常勃起” / 古书观察与现代解释,古书可取观察，不可取鬼话,李敖指出中医古书对“强阳不倒”的现象有观察入微之处，但五行相生相克的解释却是鬼话。对旧知识要分层处理：经验描述可能有价值，解释系统却未必可靠。成熟的继承，是保留可验的观察，换掉荒唐的原因。,旧知识;医学;分辨
ZGXY012,中国性研究,008.相下部.txt,相下部 / 相术与下部,别把身体细节编成命运,李敖写相书连肛门、小便、生殖器都能编出富贵贫贱的说法，荒诞到令人发笑。人一旦急着从身体细节、偶然形状和符号里读命运，就会把现实努力交给迷信。面对任何相术式判断，都要问证据在哪里，而不是被故事的热闹带走。,迷信;身体;命运
ZGXY013,中国性研究,009.从犀牛看屌.txt,从犀牛看屌 / 壮阳迷信与犀牛,欲望迷信会牺牲无辜对象,李敖写中国文化相信犀牛角壮阳，结果人为屌壮、犀牛为角亡，甚至牵出走私丑闻。人的欲望若不受知识和伦理约束，就会把无辜的动物、他人和公共资源拖进代价里。想满足自己之前，先看这套满足是不是建立在别人的灾难上。,欲望;迷信;代价
ZGXY014,中国性研究,010.中国人的“睾丸情结”.txt,中国人的“睾丸情结” / 中医类比,类比不是科学,李敖批评中医把动物生殖器、睾丸和人的强壮简单类比，靠“物类相感”讲出一套补益神话。相似、象征和联想并不等于因果；看起来像、听起来补、广告说得猛，都不能替代可检验的方法。人生判断要警惕这种漂亮类比。,科学;类比;迷信
ZGXY015,中国性研究,010.中国人的“睾丸情结”.txt,中国人的“睾丸情结” / 科学浓缩广告,科学包装不等于科学,李敖讽刺“健阳鞭”广告把动物鞭和睾丸加上“科学浓缩”几个字，就包装成男人救星。很多骗局并不反科学，而是借科学名词壮胆。判断产品、观念和方案时，不要只听它用了多少现代词，要看有没有可验证的机制和结果。,科学包装;广告;判断
ZGXY016,中国性研究,011.柏杨割错了屌.txt,柏杨割错了屌 / 司马迁腐刑,批评历史要先弄清制度背景,李敖批评柏杨把司马迁受腐刑写成汉武帝个人怪癖，却忽略汉代赎刑制度和司马迁“家贫不足自赎”的背景。骂暴君当然可以，但不能用错材料。批评越尖锐，越要把制度、法律和文本查清楚，否则激烈只会变成胡扯。,历史;制度背景;批评
ZGXY017,中国性研究,011.柏杨割错了屌.txt,柏杨割错了屌 / 义助与作品判断,救人不必先喜欢他,李敖说他帮助柏杨主要基于同情与人权，而不是因为柏杨是好作家；同时他仍严厉批评柏杨的学问和作品。援手可以建立在权利原则上，不必建立在欣赏上。能把救人、护权和评价作品分开，才不会让好恶绑架公道。,人权;公道;分层判断
ZGXY018,中国性研究,012.可以人而不如鸡巴乎.txt,可以人而不如鸡巴乎 / 根本解决,欲望不能靠伤害身体解决,李敖写海明威小说中小男孩被手淫罪感逼到自残，又引佛经说“邪心不止，断阴何益”。无论是否相信佛教，至少可见：把问题推给身体，常会造成更深的伤害。面对欲望、冲动和困扰，要处理认知、关系和环境，而不是用暴力对付自己。,欲望;自伤;根本问题
ZGXY019,中国性研究,013.从“我是嫖客”到“我是鸡巴”.txt,从“我是嫖客”到“我是鸡巴” / 北洋与国民党,评判阵营别只听宣传标签,李敖借张宗昌、刘玉章的粗话，反过来比较“北洋军阀”和国民党的历史行为，指出宣传标签未必等于真实道德高下。看人看团体，不要只接收胜利者贴上的名号；谁卖国、谁造谣、谁有真实责任，要回到事实本身。,宣传;事实;判断
ZGXY020,中国性研究,014.政治与生殖器.txt,政治与生殖器 / 隐而不退,高压会把私人生活也压坏,李敖写自己在高压下隐居，连好友来台都未便相见，感到个人已无正常友情可言。政治压迫不只伤害公共空间，也会伤到友情、交往和日常生活。评价一种制度，不能只看它发布什么口号，也要看它让普通关系还能不能自然发生。,高压;友情;生活
ZGXY021,中国性研究,015.台湾人与鸡巴.txt,台湾人与鸡巴 / 官迷与鸡骨头,别把鸡骨头当整只鸡,李敖借郭国基“国民党把鸡吃了，剩下鸡骨头给我们抢”的话，讽刺人们为低价值权位兴高采烈。人生里很多名位、资格和小权力，只是别人分剩的骨头；若看不清它的真实分量，就会把被利用误认成成功。抢到骨头时，先问肉在哪里。,权位;清醒;体制
ZGXY022,中国性研究,015.台湾人与鸡巴.txt,台湾人与鸡巴 / 弼马温,位置没有实权，就别拿尊严去换,李敖用孙悟空发现弼马温只是养马小官后拂袖而去，讽刺抢小官抢到忘形的人。一个位置值不值得，不看名片上多响，而看它有没有真实自主、真实作用和可维护的尊严。看穿空头名位后敢不做，比抢到一个虚位更清醒。,名位;尊严;实权
ZGXY023,中国性研究,016.谨防被阉.txt,谨防被阉 / 法院不可伤身,制度惩罚不能侵犯身体尊严,李敖从宦官、自阉、古代刑罚一路写到法院误伤被告生殖器，核心是反对制度以惩罚或疏忽侵犯人的身体。人一落进权力程序，最需要被保护的就是基本身体尊严。法律若连这个边界都守不住，就不只是办案错误，而是文明退化。,身体尊严;法律;权力边界
ZGXY024,中国性研究,017.长程射精和中国文化.txt,长程射精和中国文化 / 贵生,生命比感官欲望更贵,李敖在荒诞的“长程射精”事件中引《吕氏春秋》“贵生”，说耳目鼻口虽有所欲，但有害于生则止。人生不是不要欲望，而是要把欲望放在生命之下。凡会伤害身体、自由和基本生存的满足，都不值得用生命去换。,生命;欲望;节制
ZGXY025,中国性研究,017.长程射精和中国文化.txt,长程射精和中国文化 / 现代方法与古代脑袋,工具现代不代表头脑现代,李敖把看守所人工授精事件说成“人是现代的，可是头脑是古代的”：用现代科学方法，服务的仍可能是传宗接代的旧迷执。人生判断进步，不能只看工具是否新、名词是否新；如果目的和脑袋仍困在旧框架里，新工具也会变成旧观念的叉子。,现代化;观念;工具
ZGXY026,中国性研究,018.长程射精的另一面.txt,长程射精的另一面 / 司法内幕,现场知情人的细节更有力,李敖补写事件另一面时，重视史通这位司法界难友的内幕说明，以及出狱者的旁证。外行常被奇闻牵着走，真正能逼近真相的，是熟悉现场流程的人说出的细节。判断复杂事件，要找到懂行且在场的证人，而不是只听最响的传闻。,现场;证人;真相
ZGXY027,中国性研究,019.神仙也要小便的.txt,神仙也要小便的 / 神具人质,把神圣拉回人间,李敖说神仙也有人的喜怒哀乐、吃喝拉撒，不该严肃到高不可攀。人常把权威、偶像和神圣对象想得没有身体、没有缺点，结果自己先矮下去。把神圣拉回人间，不是亵渎，而是让判断恢复平等和常识。,常识;神圣;平等
ZGXY028,中国性研究,020.不随他人说短长.txt,不随他人说短长 / 赵翼论诗,不随他人说短长,李敖欣赏赵翼“只眼须凭自主张”，不要像矮人看戏一样随人说短长。人生里最容易的是跟着热闹判断，最难的是自己看见、自己承担判断。没有自己的眼睛，读再多评论、站再多人群，也只是替别人回声。,独立判断;审美;自立
ZGXY029,中国性研究,020.不随他人说短长.txt,不随他人说短长 / 自刻其书,才名之外，还要经营独立,李敖写赵翼不只会写诗做史，也重视赖以维生和保持独立的经营，自己开书局刻印自己的书。才华若完全依附别人供应舞台，常会受制于人。真正稳定的独立，不只在思想上，也在能否给自己的表达找到生路。,独立;经营;写作
ZGXY030,中国性研究,021.生殖器引发的杂感.txt,生殖器引发的杂感 / 偷改词语,删改关键词就是改判断,李敖抗议《前进》把他文中的“生殖器串连”改成“裙带关系”，认为这是把硬梆梆的真话割成软趴趴的套话。关键词往往承担着判断的力度和方向；未经同意把它换软，不只是润色，而是在改变问题的性质。尊重文字，也是在尊重判断权。,删改;关键词;判断权
ZGXY031,中国性研究,021.生殖器引发的杂感.txt,生殖器引发的杂感 / 建立新词汇,新现实要有能命中的新词,李敖说要反璞归真、冲决网罗，建立新词汇，才能把真正因生殖器而来的现象一语道破。人若总用旧套话说新现实，就会看不见新问题。命名不是文字游戏，而是让被遮蔽的机制进入公共视野。,词汇;命名;现实
ZGXY032,中国性研究,022.生殖器关系的“积极好处”和“消极好处”.txt,生殖器关系的“积极好处”和“消极好处”,特权的好处也包括少受苦,李敖区分关系特权的积极好处和消极好处，指出有关系的人即使倒霉，也可能比别人倒得轻、挨得少。看权力不只要看谁得到职位和钱，也要看谁在被惩罚时被轻轻放过。真正的不公，常藏在别人少受的那几下里。,特权;不公;关系
ZGXY033,中国性研究,023.不要只抓老二.txt,不要只抓老二！ / 擒贼先擒王,抓大头，不抓老二,李敖从雕像抓“老二”联想到张纲埋轮和杜甫“擒贼先擒王”，主张解决问题要责问老大，不要旁敲侧击抓小处。人生做事最怕热闹地攻击边角，却放过真正的权力和根因。能不能抓大头，决定批判有没有力量。,抓重点;根因;批判
ZGXY034,中国性研究,024.也也也也也.txt,也也也也也 / 女阴也,被嫌脏的字也可能保存真实,李敖为“也，女阴也”的古义辩护，指出后来的道学家不愿承认，反而把文字本来的象形事实遮掉。许多被嫌粗、嫌脏、嫌不体面的东西，可能正保存着历史真实。求知不能只挑顺眼的材料，难看的证据也要看。,文字;证据;反道学
ZGXY035,中国性研究,027.剃阴毛的另一用处.txt,剃阴毛的另一用处 / 赌徒改运,失败别找荒唐替罪羊,李敖看到赌徒逢赌必输便剃阴毛改运，称这是礼失求诸野的怪相。人在失败时最容易不检讨方法、概率和贪心，反去找离奇对象背锅。越想翻身，越要把原因放回现实；找错替罪羊，只会让下一次失败更稳。,失败;迷信;反省
ZGXY036,中国性研究,028.柏杨替武则天乱伦.txt,柏杨替武则天乱伦 / 武则天史实,基础史实错了，议论就塌了,李敖批评柏杨把李治说成武则天的儿子，连最基本的夫妻关系都弄错，后面的历史类比自然荒唐。议论不是靠气势撑起来的，基础事实一错，观点越大胆越危险。先核人物、年代和关系，是发表判断的底线。,史实;底线;批评
ZGXY037,中国性研究,029.让人肏了三百年才复仇吗？.txt,让人肏了三百年才复仇吗？ / 慈禧责任,不要用制度论替具体责任开脱,李敖反对把慈禧的祸害完全推给制度，认为制度当然有问题，但具体夺权、造罪的人不能因此脱身。人生评事要能同时看结构和个人责任；只讲个人会浅，只讲制度也可能替恶人洗白。真正的判断，要两边都不放过。,责任;制度;历史判断
ZGXY038,中国性研究,029.让人肏了三百年才复仇吗？.txt,让人肏了三百年才复仇吗？ / 不及格的杂书,低质历史会带坏通俗叙事,李敖说打着历史旗号的不及格杂书，正是影视和大众叙事颠倒历史的根源。坏知识不会停在书页里，它会流进电影、谈资和公众想象。写作者若把二流无知包装成历史，就会带着更多人一起胡来。,历史传播;写作责任;知识质量
ZGXY039,中国性研究,030.记清朝后宫.txt,记清朝后宫 / 后宫等级,等级制度会把亲情也变成特权,李敖写清朝后宫层级森严，进宫后连回娘家也要特恩，家人进宫探望和下轿位置都成了殊荣。制度一旦把人纳入等级，最普通的亲情也会被改造成恩典和资格。看似风光的身份，可能正是失去自由的包装。,等级;亲情;自由
ZGXY040,中国性研究,031.头大·头大·两头大.txt,头大·头大·两头大 / 兼祧与两头大,习俗背后常有制度漏洞,李敖追溯“两头大”现象，指出它与兼祧、继承和法律缝隙有关，并非单纯风流趣事。许多社会习俗看似民间自然形成，其实背后有财产、家族和制度漏洞推动。要理解一个习俗，不能只看表面热闹，要问它替谁解决了什么麻烦。,习俗;制度;婚姻
ZGXY041,中国性研究,032.屁股·屁股·翘屁股.txt,屁股·屁股·翘屁股 / 审美变迁,审美标准会变,李敖写不同族群、时代和性选择中的屁股审美，最后指出过大的屁股、古典美女身段在今天未必流行。美不是永恒铁律，而是环境、功能、风尚和眼光共同塑成。别把一时的标准当成天经地义，也别因不合当下审美就否定自己或别人。,审美;变化;身体
ZGXY042,中国性研究,033.一个性交姿式的建议.txt,一个性交姿式的建议 / 女男平等,平等若只争位置，会变成姿态之争,李敖用夸张玩笑写“女男平等”和谁在上面的争执，讽刺平等若只落实为字序、站位和姿势，反而落入形式竞赛。真正的平等不该只忙着调换上下，而要看权利、尊重和选择是否真实。只争位置，常会忘了问题本身。,平等;形式;关系
ZGXY043,中国性研究,034.陆小芬的乳房问题.txt,陆小芬的乳房问题 / 身体自由,身体自由常在边界上争取,李敖写中国女人从只露手脸，到胳膊、腿，再到乳房争取可见空间，把陆小芬的穿帮写成身体自由的边界事件。自由常不是一次获得，而是在每个被盯住、被禁住的边界上推进一点。社会越紧盯某处，那里越可能是自由正在发生的地方。,身体自由;边界;审查
ZGXY044,中国性研究,036.准露奶头的德政.txt,准露奶头的德政 / 三点不露与双标,身体审查最怕双标,李敖追问新闻局“三点不露”的扫黄标准，指出党国报纸自己刊出裸女图却能过关。任何管制一旦对自己宽、对别人严，就不是道德，而是权力选择性执法。看审查制度，最要看谁被抓、谁被放过。,审查;双标;权力
ZGXY045,中国性研究,037.大义裸体.txt,大义裸体 / 戈迪瓦夫人,裸露也可能是公共抗议,李敖写戈迪瓦夫人以裸体骑马抗议苛捐杂税，重点不在猎奇，而在身体行动可以对抗贪婪权力。道德指责常会盯着形式，却忘了行动针对的公害。判断一个惊世举动，要看它是在满足私欲，还是在替无力者争取公共正义。,抗议;身体;公共正义
ZGXY046,中国性研究,038.有奶没奶都是娘.txt,有奶没奶都是娘 / 绒布妈妈,供养不等于安全感,李敖引用小猴子选择“绒布妈妈”的实验，说明提供食物并不是母职的全部，能给舒适和安全感才真正重要。关系里也常如此：给钱、给饭、给名分，不等于给人安稳。真正的照顾，要让对方不害怕。,亲情;安全感;照顾
ZGXY047,中国性研究,038.有奶没奶都是娘.txt,有奶没奶都是娘 / 真妈与坏妈,亲生名分不保证照顾能力,李敖从人工母亲实验说到现实中并非所有人都适合做母亲，有些亲生关系带来的反而是榨取和伤害。人生不要迷信血缘名分自动等于爱与能力；照顾是一种实际行为，不是一个称谓。谁让人长得更健康，谁才更接近真正的亲人。,血缘;照顾;关系
ZGXY048,中国性研究,039.“好为妇人出脱”.txt,“好为妇人出脱” / 俞正燮,替弱者出脱，要有学问也有勇气,李敖称赞俞正燮博古通今，又能为妇女说话，反对逼人做贞节烈女，认为这在礼教中国是智仁勇俱全。替弱者辩护不能只靠好心，也要有材料、判断和敢逆风的胆量。有学问而不敢用来救人，只是藏书。,弱者;女权;勇气
ZGXY049,中国性研究,039.“好为妇人出脱”.txt,“好为妇人出脱” / 贞烈批判,别把别人的牺牲当自己的荣誉,李敖引俞正燮反对逼妇女守节殉死，指出妇女贞烈岂是男子之荣。人生最该警惕的道德，是要求别人付出生命、痛苦和自由，然后自己收割名声。真正的道德不能拿弱者的牺牲来装点强者的门面。,道德;牺牲;女权
ZGXY050,中国性研究,041.鞭子缠身可也！.txt,鞭子缠身可也！ / 哲学与实务,懂理论不等于会相处,李敖写孔子、尼采虽对女人有某种理解，但实务上并不高明，最后解决男女纠缠的未必是哲学家。人与人的关系不能只靠理论、格言和分析处理；懂一点人性，不等于有相处的熟练、从容和分寸。实务能力常比高论更见真章。,关系;理论;实务
ZGXY051,中国性研究,042.王八一落千丈考.txt,王八一落千丈考 / 乌龟声誉变迁,名声会随误解和语言变形下坠,李敖考证乌龟古代地位很高，后来因“无雄”、与蛇交等误解，慢慢滑成骂人之词。名声不是固定资产，它会被传说、误读和语言习惯一点点改写。人和事也是如此，若不及时辨明，误解会沉淀成公共成见。,名声;误解;语言
ZGXY052,中国性研究,043.王八过敏症.txt,王八过敏症 / 羞辱与暴力,羞辱感一旦成执念，会制造暴力,李敖从刘家昌打人事件写到“王八过敏症”，认为这不是个别笑话，而是文化中对被背叛、被羞辱的离奇恐惧。人若把面子和占有看得高过事实、关系和法律，羞辱感就会转成攻击。能处理羞耻，才不至于被羞耻支配。,羞辱;暴力;情绪
ZGXY053,中国性研究,044.营妓考.txt,营妓考 / 名目辨析,先分清名目，才看清责任,李敖区分女闾、公娼、营妓、官妓等不同制度，不让相近词语混成一团。很多公共问题之所以糊涂，是因为名字先糊涂了；名目不同，责任、目的和受害者也不同。要追究问题，先把对象叫准。,概念;制度;责任
ZGXY054,中国性研究,045.国民党与营妓.txt,国民党与营妓 / 二十七年调查,调查苦难要有长期耐心,李敖说他早在预备军官时期就发愿调查“军中乐园”，二十七年后才写成专题。真正触及苦难的研究，常不能靠一时愤怒完成，而要长期搜集、追问和保存材料。愿意等证据长成，批判才有重量。,调查;苦难;耐心
ZGXY055,中国性研究,045.国民党与营妓.txt,国民党与营妓 / 编号照片与票价,人被编号售票时，制度已经在去人化,李敖写“军中乐园”墙上挂着有号码无名字的照片，官兵按号购票、按价入房。最可怕的剥削，不只是粗暴对待，而是把人整理成号码、票价、房间和流程，让买卖显得正常。看见一个制度如何命名人，就能看见它如何对待人。,去人化;制度;剥削
ZGXY056,中国性研究,045.国民党与营妓.txt,国民党与营妓 / 接客下限无上限,剥削最狠，在下限和奖励里,李敖写妓女每天接客有下限、无上限，甚至卖到五六十次以上还有奖励。压迫不一定只靠鞭子，也可以靠指标、抽成和奖励制度运转。看任何工作制度，都要问它给人的底线是什么、上限在哪里；没有人的上限，就可能没有人的尊严。,剥削;指标;尊严
ZGXY057,中国性研究,045.国民党与营妓.txt,国民党与营妓 / 主义与苦难,对弱者来说，少受一次苦比口号真实,李敖面对每天接客五六十次的女孩子，说什么主义、领袖、国家、荣誉对她都太遥远，能少接几个客人才是真的。判断政治和道德，不要只站在口号那边，也要站到最苦的人身边。让弱者少受一点苦，常比宏大叙事更接近正义。,弱者;正义;口号
ZGXY058,中国性研究,045.国民党与营妓.txt,国民党与营妓 / 保健室与性病,官样卫生若不落实，只是遮羞布,李敖写“军中乐园”有保健室、检诊和防性病宣传，但在高频接客、设备简陋和形式检查下，成效可疑。制度常喜欢摆出一套好看的安全程序；真正要问的是它有没有改变现场风险。没有落实的卫生，只是给剥削披上一层白布。,制度落实;卫生;形式主义
ZGXY059,中国性研究,045.国民党与营妓.txt,国民党与营妓 / 不准谈情说爱,人不是只要发泄，也要情感,李敖写“军中乐园”规定不得与官兵谈情说爱，因为官方只想把问题限制为性欲解决；但现实里仍不断发生感情、纠纷和悲剧。人不是机器，不会按制度要求只输出欲望、不产生依恋。任何管理若忽略情感，就会低估人的复杂。,情感;制度;人性
ZGXY060,中国性研究,047.国民党“军中乐园”及其他.txt,国民党“军中乐园”及其他 / 困学纪闻,真相要靠在场者的困学纪闻,李敖回信说，研究中国问题，既非中国学究们所能胜任，也非外国支那通所能优为，还要靠中国高人自己的困学纪闻。真正复杂的社会事实，常藏在经历者的细节里。书斋理论有用，但不能替代在场调查。,现场调查;真相;经验
ZGXY061,中国性研究,048.写在《雏妓哲学家》的后面.txt,写在《雏妓哲学家》的后面 / 责任归属,责任归属不等于解决问题,刘峰松在文中反省观护人、少女、父母和社会都有责任，但李敖看重的是：列出责任表仍未搔到痒处，问题照样不能解决。人生处理难题，不要以为找到了该骂的人就完成了工作。责任分析只是开始，真正困难在于找到可行的改变条件。,责任;问题解决;社会
ZGXY062,中国性研究,048.写在《雏妓哲学家》的后面.txt,写在《雏妓哲学家》的后面 / 习艺所,强迫式救助可能成另一座火坑,文中写无照妓女被强制送入习艺所，却把那里看成更大的火坑，常集体脱逃。救助若违背当事人的经验和意愿，就可能从拯救变成管理，从帮助变成惩罚。真正的善意不能只看施救者的名义，也要看被救者是否真的获得出路。,救助;自由;制度
ZGXY063,中国性研究,048.写在《雏妓哲学家》的后面.txt,写在《雏妓哲学家》的后面 / 个人意志自由,救助不能取消当事人的选择,刘峰松听到少女说“钟鼎山林，人各有志”，才意识到问题涉及个人意志自由。即使对方处境悲惨，也不能把她完全看成被动对象；救助要面对她自己的选择、家庭负担和现实盘算。把选择权抹掉的帮助，很容易变成替人安排人生。,救助;选择;尊重
ZGXY064,中国性研究,049.雏妓问题.txt,雏妓问题 / 复杂社会问题,没有替代出路，劝返只是刁难,李敖读《雏妓哲学家》后看到，倩倩若被逼回鱼罐头工厂，不过是用低薪、腥臭和受伤的小手换取表面正常；若没有教育、工作、家庭和收入的替代条件，劝她回头就可能只是刁难。人生解决问题不能只把人推出坏地方，还要给她真能活下去的新路。,出路;救助;现实条件
ZGXY065,中国性研究,049.雏妓问题.txt,雏妓问题 / 作家逃避现实,写作要走出小世界看苦难,李敖批评只写花草月亮和胆怯爱情的作家，应该看见苦工、冤狱、三轮车夫和雏妓的现实。写作若只服务安稳的小情调，很容易成为逃避现实的装饰。真正有力量的文字，要敢把社会最不愿看的痛处带到读者眼前。,写作;现实;苦难
ZGXY066,中国性研究,049.雏妓问题.txt,雏妓问题 / 管理办法失信,目标好不代表手段有效,李敖追问《台湾省管理妓女办法》原定二年取缔，却多年无成，公娼合法化反成私娼和黑暗的护符。公共政策不能只看目标多好听，还要看手段是否兑现、是否被反向利用。没有效果检验的德政，可能只是失信的漂亮话。,政策;效果;失信
ZGXY067,中国性研究,050.国民党与搞屄.txt,国民党与搞屄 / 私人行为边界,私事边界，要看是否借权伤人,李敖说桃色事件是不是私人行为，要看当事人的身份，以及是否利用权势伤害别人或影响公众权益。真正的私人，是两情相悦、自由选择、没有公共代价；一旦权力、资源、遮羞费和伤害卷进来，私事就不能再用私字挡箭。,私德;权力;公共责任
ZGXY068,中国性研究,050.国民党与搞屄.txt,国民党与搞屄 / 权力人物的欲望,掌权者没有纯私欲,李敖说政治人物大权在握，牵一屌而动全身，私人欲望可能牵出公帑、裙带、王朝和百姓受害。普通人的风流也许止于两人关系，掌权者的风流却常会外溢成制度成本。权力越大，越不能把欲望伪装成纯私事。,权力;欲望;公共代价
